transaction_id,user_id,transaction_amount,merchant_category,payment_status,device_type,city,bank_name,transaction_date,failure_reason,date_only
2389,1954,1144,Electronics,Failed,iOS,Mumbai,Axis,52:09.0,Insufficient Balance,12/16/2025
2390,1083,2461,Travel,Success,Android,Mumbai,HDFC,52:09.0,None,1/11/2026
2391,1773,2667,Food,Success,iOS,Bangalore,Axis,52:09.0,None,1/10/2026
2392,1658,812,Food,Success,Android,Bangalore,SBI,52:09.0,None,1/9/2026
2393,1952,2373,Electronics,Success,Android,Mumbai,HDFC,52:09.0,None,1/16/2026
2394,1452,4195,Groceries,Success,iOS,Bangalore,Kotak,52:09.0,None,3/1/2026
2395,1386,2825,Shopping,Success,iOS,Chennai,HDFC,52:09.0,None,12/29/2025
2396,1506,4709,Shopping,Success,iOS,Delhi,HDFC,52:09.0,None,2/17/2026
2397,1256,4928,Groceries,Success,Android,Chennai,Kotak,52:09.0,None,12/10/2025
2398,1569,3205,Electronics,Failed,Android,Bangalore,ICICI,52:09.0,Network Error,12/8/2025
2399,1891,4020,Shopping,Success,Android,Bangalore,ICICI,52:09.0,None,1/29/2026
2400,1933,2090,Food,Success,iOS,Delhi,ICICI,52:09.0,None,1/13/2026
2401,1526,633,Groceries,Success,Android,Bangalore,SBI,52:09.0,None,1/30/2026
2402,1161,4381,Travel,Success,Android,Delhi,HDFC,52:09.0,None,12/21/2025
2403,1956,2153,Electronics,Success,iOS,Mumbai,Kotak,52:09.0,None,3/1/2026
2404,1162,1992,Groceries,Success,Android,Delhi,SBI,52:09.0,None,3/2/2026
2405,1831,4505,Shopping,Success,Android,Delhi,Kotak,52:09.0,None,2/28/2026
2406,1792,159,Electronics,Success,iOS,Chennai,SBI,52:09.0,None,2/16/2026
2407,1791,241,Food,Success,iOS,Bangalore,SBI,52:09.0,None,1/9/2026
2408,1523,953,Electronics,Success,iOS,Mumbai,SBI,52:09.0,None,1/30/2026
2409,1785,911,Electronics,Success,iOS,Hyderabad,Kotak,52:09.0,None,2/23/2026
2410,1270,1133,Food,Success,iOS,Delhi,Axis,52:09.0,None,1/6/2026
2411,1491,699,Food,Failed,iOS,Hyderabad,SBI,52:09.0,Insufficient Balance,1/23/2026
2412,1207,4184,Electronics,Success,iOS,Bangalore,ICICI,52:09.0,None,1/11/2026
2413,1538,3661,Food,Success,iOS,Delhi,HDFC,52:09.0,None,12/12/2025
2414,1583,686,Groceries,Success,iOS,Hyderabad,Axis,52:09.0,None,2/16/2026
2415,1059,1086,Food,Success,Android,Chennai,Axis,52:09.0,None,2/24/2026
2416,1429,4181,Food,Success,iOS,Hyderabad,Kotak,52:09.0,None,12/7/2025
2417,1984,2198,Electronics,Success,iOS,Chennai,Axis,52:09.0,None,1/3/2026
2418,1656,3915,Groceries,Success,Android,Mumbai,Kotak,52:09.0,None,1/27/2026
2419,1604,3207,Travel,Success,iOS,Bangalore,Kotak,52:09.0,None,3/1/2026
2420,1308,3637,Travel,Success,Android,Hyderabad,ICICI,52:09.0,None,2/17/2026
2421,1519,3344,Shopping,Success,Android,Delhi,SBI,52:09.0,None,12/12/2025
2422,1590,4311,Food,Success,iOS,Bangalore,Axis,52:09.0,None,2/9/2026
2423,1026,2480,Food,Success,Android,Hyderabad,SBI,52:09.0,None,3/1/2026
2424,1685,1929,Groceries,Success,iOS,Delhi,SBI,52:09.0,None,2/2/2026
2425,1561,4016,Travel,Success,iOS,Delhi,SBI,52:09.0,None,1/18/2026
2426,1198,3763,Shopping,Success,Android,Delhi,Kotak,52:09.0,None,2/15/2026
2427,1386,4176,Groceries,Success,Android,Delhi,SBI,52:09.0,None,1/5/2026
2428,1348,4156,Food,Success,Android,Hyderabad,Axis,52:09.0,None,1/5/2026
2429,1959,2061,Travel,Failed,iOS,Mumbai,Kotak,52:09.0,Bank Server Down,1/6/2026
2430,1939,3423,Shopping,Success,iOS,Chennai,Axis,52:09.0,None,2/25/2026
2431,1692,2193,Electronics,Success,Android,Chennai,Kotak,52:09.0,None,1/24/2026
2432,1535,2550,Travel,Failed,iOS,Chennai,HDFC,52:09.0,Insufficient Balance,12/16/2025
2433,1827,4631,Shopping,Success,iOS,Mumbai,HDFC,52:09.0,None,1/5/2026
2434,1377,1339,Groceries,Success,Android,Delhi,HDFC,52:09.0,None,1/7/2026
2435,1898,1497,Electronics,Success,Android,Delhi,HDFC,52:09.0,None,2/17/2026
2436,1915,3249,Shopping,Success,Android,Bangalore,Kotak,52:09.0,None,1/19/2026
2437,1557,1993,Shopping,Success,Android,Chennai,SBI,52:09.0,None,2/20/2026
2438,1526,3233,Food,Success,Android,Chennai,ICICI,52:09.0,None,2/24/2026
2439,1152,3266,Travel,Success,Android,Delhi,ICICI,52:09.0,None,12/14/2025
2440,1733,3186,Food,Success,Android,Chennai,HDFC,52:09.0,None,1/22/2026
2441,1205,3368,Electronics,Success,Android,Delhi,SBI,52:09.0,None,1/29/2026
2442,1454,2832,Shopping,Failed,Android,Delhi,Axis,52:09.0,Bank Server Down,1/17/2026
2443,1272,1040,Food,Success,Android,Delhi,SBI,52:09.0,None,12/6/2025
2444,1893,4970,Travel,Success,iOS,Hyderabad,Axis,52:09.0,None,2/3/2026
2445,1235,2203,Electronics,Success,iOS,Hyderabad,ICICI,52:09.0,None,2/16/2026
2446,1851,275,Groceries,Failed,Android,Hyderabad,SBI,52:09.0,Network Error,2/27/2026
2447,1739,826,Food,Success,iOS,Hyderabad,SBI,52:09.0,None,2/27/2026
2448,1520,2887,Electronics,Success,iOS,Mumbai,ICICI,52:09.0,None,2/2/2026
2449,1677,737,Groceries,Failed,iOS,Bangalore,SBI,52:09.0,Network Error,1/13/2026
2450,1943,579,Food,Success,iOS,Bangalore,Axis,52:09.0,None,2/27/2026
2451,1955,3492,Electronics,Failed,iOS,Delhi,SBI,52:09.0,Bank Server Down,2/19/2026
2452,1830,2203,Electronics,Success,iOS,Chennai,Axis,52:09.0,None,1/14/2026
2453,1725,1344,Food,Success,Android,Hyderabad,HDFC,52:09.0,None,12/5/2025
2454,1500,1576,Electronics,Failed,Android,Bangalore,SBI,52:09.0,Network Error,1/13/2026
2455,1116,4824,Shopping,Success,iOS,Bangalore,Axis,52:09.0,None,2/18/2026
2456,1385,2946,Food,Success,iOS,Hyderabad,ICICI,52:09.0,None,1/17/2026
2457,1343,3153,Electronics,Success,Android,Mumbai,HDFC,52:09.0,None,12/4/2025
2458,1583,2490,Groceries,Failed,iOS,Mumbai,SBI,52:09.0,Insufficient Balance,12/12/2025
2459,1394,4185,Groceries,Success,iOS,Bangalore,Axis,52:09.0,None,12/10/2025
2460,1063,3852,Shopping,Success,iOS,Mumbai,SBI,52:09.0,None,1/29/2026
2461,1716,894,Food,Success,iOS,Hyderabad,Axis,52:09.0,None,12/23/2025
2462,1720,496,Electronics,Success,iOS,Bangalore,SBI,52:09.0,None,1/16/2026
2463,1071,3965,Electronics,Success,Android,Hyderabad,HDFC,52:09.0,None,1/3/2026
2464,1788,3159,Groceries,Success,Android,Mumbai,HDFC,52:09.0,None,12/20/2025
2465,1273,1284,Shopping,Success,iOS,Hyderabad,SBI,52:09.0,None,12/15/2025
2466,1989,276,Groceries,Success,Android,Mumbai,SBI,52:09.0,None,12/13/2025
2467,1319,4193,Groceries,Success,iOS,Mumbai,Kotak,52:09.0,None,2/21/2026
2468,1337,3009,Shopping,Success,iOS,Hyderabad,SBI,52:09.0,None,12/9/2025
2469,1365,1880,Food,Success,iOS,Mumbai,SBI,52:09.0,None,1/13/2026
2470,1494,3829,Electronics,Failed,iOS,Delhi,HDFC,52:09.0,Insufficient Balance,2/28/2026
2471,1606,236,Food,Success,iOS,Hyderabad,SBI,52:09.0,None,1/22/2026
2472,1165,2927,Travel,Success,iOS,Delhi,ICICI,52:09.0,None,1/4/2026
2473,1543,2585,Travel,Success,iOS,Hyderabad,SBI,52:09.0,None,1/3/2026
2474,1010,1982,Travel,Success,iOS,Mumbai,Kotak,52:09.0,None,12/13/2025
2475,1300,2974,Shopping,Success,iOS,Mumbai,Axis,52:09.0,None,1/1/2026
2476,1728,898,Groceries,Success,Android,Bangalore,HDFC,52:09.0,None,12/10/2025
2477,1800,2082,Food,Success,iOS,Bangalore,ICICI,52:09.0,None,2/7/2026
2478,1101,1302,Electronics,Failed,Android,Delhi,Axis,52:09.0,Bank Server Down,12/7/2025
2479,1424,1931,Travel,Success,Android,Mumbai,ICICI,52:09.0,None,12/15/2025
2480,1391,319,Food,Success,iOS,Bangalore,HDFC,52:09.0,None,1/30/2026
2481,1778,1680,Travel,Success,Android,Mumbai,Kotak,52:09.0,None,2/13/2026
2482,1213,4455,Travel,Failed,iOS,Hyderabad,HDFC,52:09.0,Network Error,1/6/2026
2483,1690,3253,Electronics,Success,iOS,Bangalore,ICICI,52:09.0,None,2/17/2026
2484,1087,1624,Shopping,Success,iOS,Delhi,ICICI,52:09.0,None,1/22/2026
2485,1552,2942,Groceries,Success,iOS,Bangalore,HDFC,52:09.0,None,12/25/2025
2486,1400,1745,Shopping,Success,Android,Mumbai,SBI,52:09.0,None,12/14/2025
2487,1587,3308,Food,Success,Android,Chennai,HDFC,52:09.0,None,1/3/2026
2488,1888,3312,Shopping,Success,iOS,Chennai,Kotak,52:09.0,None,2/10/2026
2489,1045,1495,Food,Success,Android,Mumbai,HDFC,52:09.0,None,1/20/2026
2490,1671,269,Food,Success,Android,Hyderabad,Axis,52:09.0,None,1/31/2026
2491,1462,102,Groceries,Success,Android,Bangalore,SBI,52:09.0,None,2/19/2026
2492,1591,1807,Electronics,Success,iOS,Chennai,Axis,52:09.0,None,1/25/2026
2493,1309,1716,Groceries,Success,Android,Hyderabad,HDFC,52:09.0,None,2/6/2026
2494,1085,2835,Shopping,Success,Android,Mumbai,SBI,52:09.0,None,12/13/2025
2495,1091,769,Food,Success,Android,Hyderabad,Axis,52:09.0,None,2/27/2026
2496,1659,455,Travel,Success,iOS,Mumbai,Axis,52:09.0,None,1/14/2026
2497,1672,2344,Travel,Success,Android,Bangalore,SBI,52:09.0,None,2/27/2026
2498,1713,121,Food,Success,Android,Hyderabad,SBI,52:09.0,None,12/23/2025
2499,1935,2103,Groceries,Success,iOS,Bangalore,ICICI,52:09.0,None,1/15/2026
2500,1927,1279,Electronics,Failed,Android,Hyderabad,SBI,52:09.0,Network Error,2/14/2026
2501,1241,1617,Groceries,Success,iOS,Mumbai,HDFC,52:09.0,None,2/26/2026
2502,1864,3732,Food,Success,iOS,Mumbai,Kotak,52:09.0,None,12/28/2025
2503,1001,3003,Food,Success,iOS,Hyderabad,ICICI,52:09.0,None,12/17/2025
2504,1224,4532,Electronics,Success,iOS,Mumbai,SBI,52:09.0,None,1/21/2026
2505,1800,748,Shopping,Success,iOS,Delhi,Kotak,52:09.0,None,1/11/2026
2506,1744,876,Shopping,Success,iOS,Delhi,ICICI,52:09.0,None,2/21/2026
2507,1972,398,Electronics,Failed,Android,Bangalore,HDFC,52:09.0,Network Error,2/6/2026
2508,1925,3958,Shopping,Success,iOS,Delhi,Kotak,52:09.0,None,2/11/2026
2509,1928,357,Travel,Failed,Android,Delhi,SBI,52:09.0,Bank Server Down,12/28/2025
2510,1588,3466,Shopping,Success,Android,Chennai,SBI,52:09.0,None,1/23/2026
2511,1115,2384,Shopping,Success,iOS,Chennai,HDFC,52:09.0,None,1/7/2026
2512,1665,4911,Shopping,Success,Android,Chennai,ICICI,52:09.0,None,1/12/2026
2513,1917,4870,Travel,Success,Android,Chennai,Kotak,52:09.0,None,2/12/2026
2514,1102,2859,Shopping,Success,Android,Mumbai,HDFC,52:09.0,None,12/13/2025
2515,1193,3608,Travel,Success,iOS,Bangalore,ICICI,52:09.0,None,12/14/2025
2516,1165,4528,Electronics,Success,Android,Bangalore,Axis,52:09.0,None,1/6/2026
2517,1870,3527,Groceries,Failed,Android,Delhi,Axis,52:09.0,Bank Server Down,2/27/2026
2518,1089,4670,Electronics,Success,iOS,Bangalore,ICICI,52:09.0,None,2/18/2026
2519,1685,2736,Groceries,Success,Android,Delhi,SBI,52:09.0,None,2/8/2026
2520,1121,3035,Electronics,Failed,Android,Bangalore,SBI,52:09.0,Bank Server Down,12/26/2025
2521,1142,325,Groceries,Success,Android,Hyderabad,Axis,52:09.0,None,1/11/2026
2522,1993,2597,Groceries,Success,iOS,Hyderabad,SBI,52:09.0,None,1/15/2026
2523,1105,2814,Food,Success,Android,Bangalore,SBI,52:09.0,None,12/6/2025
2524,1886,386,Groceries,Success,Android,Mumbai,ICICI,52:09.0,None,1/16/2026
2525,1427,2023,Groceries,Success,iOS,Delhi,ICICI,52:09.0,None,1/3/2026
2526,1304,3029,Food,Success,iOS,Bangalore,SBI,52:09.0,None,12/21/2025
2527,1871,4626,Shopping,Success,iOS,Delhi,ICICI,52:09.0,None,3/1/2026
2528,1970,4018,Shopping,Success,Android,Chennai,Kotak,52:09.0,None,2/23/2026
2529,1316,960,Food,Success,iOS,Bangalore,Axis,52:09.0,None,12/12/2025
2530,1962,2046,Travel,Success,iOS,Mumbai,Kotak,52:09.0,None,12/11/2025
2531,1634,3179,Groceries,Success,iOS,Chennai,Kotak,52:09.0,None,2/8/2026
2532,1901,4254,Groceries,Success,Android,Bangalore,SBI,52:09.0,None,2/28/2026
2533,1008,3807,Food,Success,iOS,Hyderabad,SBI,52:09.0,None,2/23/2026
2534,1773,377,Food,Success,iOS,Bangalore,Kotak,52:09.0,None,3/3/2026
2535,1072,1849,Travel,Success,iOS,Hyderabad,Kotak,52:09.0,None,1/28/2026
2536,1358,364,Shopping,Success,iOS,Hyderabad,HDFC,52:09.0,None,12/20/2025
2537,1222,3595,Electronics,Failed,iOS,Bangalore,HDFC,52:09.0,Bank Server Down,2/20/2026
2538,1415,1184,Shopping,Success,Android,Bangalore,Axis,52:09.0,None,2/14/2026
2539,1552,2796,Groceries,Success,Android,Hyderabad,Kotak,52:09.0,None,12/16/2025
2540,1369,4926,Food,Success,iOS,Delhi,ICICI,52:09.0,None,2/22/2026
2541,1715,1570,Travel,Success,iOS,Chennai,HDFC,52:09.0,None,12/20/2025
2542,1263,205,Shopping,Success,iOS,Mumbai,SBI,52:09.0,None,2/14/2026
2543,1839,1774,Travel,Success,Android,Bangalore,Kotak,52:09.0,None,2/8/2026
2544,1689,3393,Shopping,Success,Android,Chennai,ICICI,52:09.0,None,3/3/2026
2545,1859,936,Groceries,Failed,Android,Chennai,ICICI,52:09.0,Bank Server Down,12/15/2025
2546,1317,3123,Electronics,Success,Android,Delhi,ICICI,52:09.0,None,12/22/2025
2547,1083,2855,Travel,Success,iOS,Chennai,SBI,52:09.0,None,12/12/2025
2548,1317,771,Travel,Success,iOS,Bangalore,HDFC,52:09.0,None,2/16/2026
2549,1110,962,Electronics,Success,iOS,Chennai,ICICI,52:09.0,None,12/9/2025
2550,1250,3407,Travel,Failed,iOS,Bangalore,HDFC,52:09.0,Network Error,2/17/2026
2551,1382,920,Travel,Failed,Android,Bangalore,Axis,52:09.0,Insufficient Balance,1/1/2026
2552,1006,4158,Shopping,Success,iOS,Hyderabad,SBI,52:09.0,None,2/27/2026
2553,1458,547,Shopping,Failed,Android,Delhi,HDFC,52:09.0,Insufficient Balance,1/18/2026
2554,1083,1806,Electronics,Success,Android,Mumbai,HDFC,52:09.0,None,1/11/2026
2555,1207,1167,Groceries,Failed,iOS,Hyderabad,ICICI,52:09.0,Network Error,12/23/2025
2556,1899,3459,Travel,Success,Android,Mumbai,ICICI,52:09.0,None,2/25/2026
2557,1389,2878,Groceries,Success,Android,Bangalore,SBI,52:09.0,None,2/5/2026
2558,1313,1697,Electronics,Success,iOS,Hyderabad,HDFC,52:09.0,None,12/5/2025
2559,1021,3033,Electronics,Success,Android,Chennai,Kotak,52:09.0,None,12/8/2025
2560,1409,192,Shopping,Success,Android,Chennai,ICICI,52:09.0,None,2/19/2026
2561,1894,2811,Travel,Success,iOS,Mumbai,ICICI,52:09.0,None,2/15/2026
2562,1514,3485,Food,Success,Android,Bangalore,Axis,52:09.0,None,1/19/2026
2563,1126,4710,Electronics,Success,Android,Mumbai,SBI,52:09.0,None,2/19/2026
2564,1808,2481,Travel,Success,iOS,Delhi,HDFC,52:09.0,None,12/4/2025
2565,1699,4562,Groceries,Failed,Android,Chennai,HDFC,52:09.0,Bank Server Down,12/21/2025
2566,1873,1898,Shopping,Success,iOS,Hyderabad,HDFC,52:09.0,None,2/27/2026
2567,1013,2746,Groceries,Failed,Android,Hyderabad,ICICI,52:09.0,Network Error,1/30/2026
2568,1970,1767,Electronics,Success,Android,Hyderabad,SBI,52:09.0,None,2/28/2026
2569,1977,3122,Electronics,Success,iOS,Chennai,HDFC,52:09.0,None,2/6/2026
2570,1011,1117,Groceries,Success,iOS,Bangalore,Kotak,52:09.0,None,12/26/2025
2571,1086,2836,Electronics,Success,Android,Chennai,Axis,52:09.0,None,2/16/2026
2572,1523,3841,Travel,Success,iOS,Chennai,Axis,52:09.0,None,2/10/2026
2573,1908,1338,Electronics,Success,Android,Hyderabad,HDFC,52:09.0,None,1/27/2026
2574,1536,3921,Shopping,Success,iOS,Chennai,ICICI,52:09.0,None,1/5/2026
2575,1300,1856,Travel,Success,Android,Hyderabad,Axis,52:09.0,None,1/8/2026
2576,1242,1554,Food,Success,Android,Bangalore,Axis,52:09.0,None,1/28/2026
2577,1121,3358,Electronics,Success,Android,Delhi,Axis,52:09.0,None,2/7/2026
2578,1146,3001,Electronics,Success,Android,Hyderabad,Axis,52:09.0,None,12/22/2025
2579,1566,121,Shopping,Success,Android,Mumbai,HDFC,52:09.0,None,12/13/2025
2580,1749,1740,Shopping,Success,iOS,Delhi,SBI,52:09.0,None,1/2/2026
2581,1355,1394,Groceries,Success,iOS,Bangalore,SBI,52:09.0,None,2/14/2026
2582,1684,3353,Groceries,Success,Android,Delhi,ICICI,52:09.0,None,1/5/2026
2583,1903,3163,Groceries,Success,Android,Hyderabad,Kotak,52:09.0,None,12/18/2025
2584,1732,932,Shopping,Success,iOS,Bangalore,SBI,52:09.0,None,1/6/2026
2585,1630,4284,Groceries,Success,iOS,Mumbai,Kotak,52:09.0,None,12/7/2025
2586,1308,2712,Groceries,Success,iOS,Hyderabad,SBI,52:09.0,None,12/31/2025
2587,1694,1554,Food,Success,iOS,Hyderabad,SBI,52:09.0,None,2/20/2026
2588,1287,2513,Groceries,Success,iOS,Bangalore,ICICI,52:09.0,None,2/21/2026
2589,1306,2603,Electronics,Success,Android,Bangalore,Axis,52:09.0,None,2/19/2026
2590,1811,782,Shopping,Success,Android,Delhi,ICICI,52:09.0,None,1/28/2026
2591,1593,1798,Travel,Success,iOS,Mumbai,SBI,52:09.0,None,2/5/2026
2592,1965,3974,Food,Success,iOS,Delhi,Axis,52:09.0,None,12/5/2025
2593,1913,473,Shopping,Success,iOS,Delhi,Axis,52:09.0,None,12/27/2025
2594,1722,3528,Shopping,Success,iOS,Hyderabad,Axis,52:09.0,None,12/5/2025
2595,1661,1641,Electronics,Failed,iOS,Bangalore,Kotak,52:09.0,Network Error,1/18/2026
2596,1548,4535,Groceries,Success,iOS,Hyderabad,SBI,52:09.0,None,12/20/2025
2597,1351,4487,Electronics,Success,iOS,Mumbai,HDFC,52:09.0,None,12/13/2025
2598,1311,4759,Groceries,Success,iOS,Delhi,ICICI,52:09.0,None,12/27/2025
2599,1872,542,Groceries,Success,iOS,Mumbai,Kotak,52:09.0,None,2/10/2026
2600,1058,241,Shopping,Success,Android,Bangalore,ICICI,52:09.0,None,12/16/2025
2601,1642,548,Groceries,Success,iOS,Bangalore,HDFC,52:09.0,None,1/21/2026
2602,1923,4967,Food,Success,iOS,Chennai,Axis,52:09.0,None,2/12/2026
2603,1713,1306,Food,Success,Android,Mumbai,HDFC,52:09.0,None,1/15/2026
2604,1754,2018,Food,Success,Android,Hyderabad,ICICI,52:09.0,None,2/14/2026
2605,1034,4372,Shopping,Failed,Android,Mumbai,HDFC,52:09.0,Network Error,12/17/2025
2606,1444,2236,Electronics,Success,iOS,Delhi,SBI,52:09.0,None,12/24/2025
2607,1092,866,Travel,Failed,iOS,Bangalore,HDFC,52:09.0,Bank Server Down,12/20/2025
2608,1949,3270,Groceries,Failed,iOS,Bangalore,SBI,52:09.0,Bank Server Down,2/26/2026
2609,1958,1523,Travel,Success,iOS,Mumbai,HDFC,52:09.0,None,1/24/2026
2610,1206,1136,Electronics,Success,Android,Mumbai,SBI,52:09.0,None,2/21/2026
2611,1352,4249,Electronics,Success,iOS,Mumbai,SBI,52:09.0,None,2/7/2026
2612,1902,1924,Shopping,Success,iOS,Delhi,HDFC,52:09.0,None,1/8/2026
2613,1331,920,Food,Success,Android,Delhi,Kotak,52:09.0,None,12/10/2025
2614,1816,4813,Food,Success,iOS,Hyderabad,Axis,52:09.0,None,1/5/2026
2615,1861,2092,Electronics,Success,iOS,Mumbai,Axis,52:09.0,None,1/26/2026
2616,1724,322,Shopping,Success,iOS,Hyderabad,Axis,52:09.0,None,2/16/2026
2617,1158,1079,Shopping,Success,iOS,Chennai,SBI,52:09.0,None,12/24/2025
2618,1953,3268,Groceries,Success,Android,Delhi,Axis,52:09.0,None,12/21/2025
2619,1956,4119,Food,Success,Android,Bangalore,SBI,52:09.0,None,1/26/2026
2620,1023,1101,Electronics,Success,Android,Chennai,Kotak,52:09.0,None,1/10/2026
2621,1403,4083,Travel,Success,Android,Bangalore,HDFC,52:09.0,None,12/7/2025
2622,1804,1623,Food,Success,iOS,Chennai,HDFC,52:09.0,None,2/16/2026
2623,1515,3240,Groceries,Success,iOS,Hyderabad,SBI,52:09.0,None,2/14/2026
2624,1731,4438,Shopping,Success,iOS,Hyderabad,SBI,52:09.0,None,2/13/2026
2625,1363,3847,Electronics,Success,Android,Delhi,Kotak,52:09.0,None,1/19/2026
2626,1381,3339,Food,Success,Android,Bangalore,Axis,52:09.0,None,3/2/2026
2627,1531,3797,Travel,Success,Android,Chennai,Kotak,52:09.0,None,1/5/2026
2628,1955,2155,Groceries,Success,iOS,Mumbai,HDFC,52:09.0,None,2/22/2026
2629,1151,357,Groceries,Failed,iOS,Mumbai,HDFC,52:09.0,Network Error,12/18/2025
2630,1561,3409,Food,Success,Android,Delhi,Axis,52:09.0,None,1/17/2026
2631,1688,3226,Travel,Success,Android,Bangalore,HDFC,52:09.0,None,12/12/2025
2632,1946,1301,Groceries,Success,iOS,Mumbai,SBI,52:09.0,None,2/13/2026
2633,1607,2797,Electronics,Success,iOS,Delhi,HDFC,52:09.0,None,1/25/2026
2634,1616,1567,Groceries,Success,iOS,Delhi,ICICI,52:09.0,None,1/26/2026
2635,1419,1428,Travel,Success,Android,Bangalore,Axis,52:09.0,None,12/16/2025
2636,1249,4941,Shopping,Failed,Android,Mumbai,Axis,52:09.0,Insufficient Balance,1/18/2026
2637,1116,2011,Shopping,Success,Android,Mumbai,Axis,52:09.0,None,1/29/2026
2638,1865,4355,Food,Success,Android,Mumbai,ICICI,52:09.0,None,3/2/2026
2639,1511,2913,Travel,Success,iOS,Hyderabad,Kotak,52:09.0,None,1/19/2026
2640,1739,2706,Groceries,Success,iOS,Mumbai,SBI,52:09.0,None,12/11/2025
2641,1577,2544,Groceries,Success,iOS,Chennai,Axis,52:09.0,None,2/5/2026
2642,1334,4617,Shopping,Success,Android,Hyderabad,HDFC,52:09.0,None,1/15/2026
2643,1417,4055,Shopping,Success,iOS,Hyderabad,SBI,52:09.0,None,2/25/2026
2644,1931,3613,Electronics,Success,iOS,Hyderabad,HDFC,52:09.0,None,2/5/2026
2645,1773,972,Shopping,Success,iOS,Hyderabad,SBI,52:09.0,None,12/9/2025
2646,1294,4282,Electronics,Success,iOS,Delhi,SBI,52:09.0,None,12/23/2025
2647,1937,4512,Groceries,Success,iOS,Chennai,HDFC,52:09.0,None,12/5/2025
2648,1754,3009,Electronics,Success,Android,Bangalore,HDFC,52:09.0,None,2/14/2026
2649,1370,233,Electronics,Success,iOS,Mumbai,SBI,52:09.0,None,1/30/2026
2650,1185,3408,Food,Failed,iOS,Hyderabad,Axis,52:09.0,Network Error,1/30/2026
2651,1245,1448,Shopping,Success,Android,Bangalore,HDFC,52:09.0,None,2/7/2026
2652,1636,2846,Electronics,Success,Android,Delhi,ICICI,52:09.0,None,2/18/2026
2653,1267,586,Groceries,Success,iOS,Bangalore,ICICI,52:09.0,None,1/25/2026
2654,1642,1323,Travel,Success,iOS,Hyderabad,SBI,52:09.0,None,1/25/2026
2655,1236,3017,Electronics,Success,iOS,Chennai,Kotak,52:09.0,None,2/28/2026
2656,1529,3099,Shopping,Failed,iOS,Bangalore,SBI,52:09.0,Bank Server Down,1/1/2026
2657,1551,1146,Food,Success,Android,Hyderabad,SBI,52:09.0,None,12/12/2025
2658,1020,1355,Groceries,Success,iOS,Hyderabad,Axis,52:09.0,None,2/22/2026
2659,1910,965,Food,Success,Android,Mumbai,Axis,52:09.0,None,1/28/2026
2660,1736,3131,Travel,Success,iOS,Mumbai,Kotak,52:09.0,None,2/9/2026
2661,1866,4297,Electronics,Success,iOS,Chennai,Kotak,52:09.0,None,12/5/2025
2662,1793,1078,Electronics,Success,iOS,Mumbai,Kotak,52:09.0,None,12/29/2025
2663,1519,2027,Shopping,Failed,Android,Chennai,Kotak,52:09.0,Network Error,12/12/2025
2664,1099,3404,Electronics,Failed,iOS,Delhi,Kotak,52:09.0,Bank Server Down,12/15/2025
2665,1751,2561,Groceries,Success,iOS,Delhi,SBI,52:09.0,None,2/7/2026
2666,1477,320,Travel,Success,Android,Mumbai,SBI,52:09.0,None,1/10/2026
2667,1598,1236,Food,Success,iOS,Delhi,ICICI,52:09.0,None,12/10/2025
2668,1297,4605,Travel,Failed,Android,Bangalore,ICICI,52:09.0,Bank Server Down,2/15/2026
2669,1939,4250,Electronics,Failed,iOS,Bangalore,HDFC,52:09.0,Bank Server Down,1/6/2026
2670,1525,3814,Food,Success,Android,Bangalore,SBI,52:09.0,None,12/19/2025
2671,1333,2448,Shopping,Success,Android,Delhi,Kotak,52:09.0,None,12/17/2025
2672,1001,4579,Travel,Success,Android,Bangalore,HDFC,52:09.0,None,12/5/2025
2673,1374,4285,Food,Success,iOS,Chennai,Axis,52:09.0,None,2/12/2026
2674,1292,4232,Food,Success,Android,Hyderabad,SBI,52:09.0,None,2/7/2026
2675,1836,1761,Food,Success,Android,Mumbai,ICICI,52:09.0,None,1/21/2026
2676,1933,2280,Groceries,Success,iOS,Chennai,SBI,52:09.0,None,1/18/2026
2677,1552,178,Travel,Success,Android,Bangalore,SBI,52:09.0,None,2/1/2026
2678,1317,1319,Food,Failed,iOS,Hyderabad,SBI,52:09.0,Insufficient Balance,12/29/2025
2679,1501,3722,Travel,Success,iOS,Mumbai,SBI,52:09.0,None,1/11/2026
2680,1827,1651,Food,Success,Android,Chennai,Axis,52:09.0,None,12/14/2025
2681,1380,4815,Shopping,Success,Android,Mumbai,ICICI,52:09.0,None,2/11/2026
2682,1622,4020,Shopping,Success,iOS,Delhi,SBI,52:09.0,None,2/2/2026
2683,1013,4294,Shopping,Success,Android,Bangalore,Axis,52:09.0,None,3/1/2026
2684,1503,4997,Electronics,Success,Android,Chennai,HDFC,52:09.0,None,12/24/2025
2685,1230,677,Food,Success,Android,Chennai,SBI,52:09.0,None,1/20/2026
2686,1984,3847,Electronics,Success,Android,Hyderabad,Axis,52:09.0,None,2/3/2026
2687,1083,2094,Travel,Success,iOS,Hyderabad,Kotak,52:09.0,None,3/1/2026
2688,1129,3602,Electronics,Success,iOS,Hyderabad,HDFC,52:09.0,None,1/5/2026
2689,1742,2391,Travel,Success,Android,Mumbai,ICICI,52:09.0,None,1/30/2026
2690,1837,3264,Travel,Success,iOS,Bangalore,SBI,52:09.0,None,12/19/2025
2691,1144,299,Travel,Success,Android,Mumbai,SBI,52:09.0,None,1/18/2026
